content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.11002E+15,کشتن فصل 2 قسمت 13,7,7,5.83,0.83
1.00022E+14,اسپارک: دم فضایی,75,117,51.31,0.44
1.11002E+15,در حاشیه فصل 1 قسمت 26,402,640,303.72,0.47
1.11002E+15,اوری: حمله جراحی,1095,7894,2874.79,0.36
1.11002E+15,هیچ‌کس نمی‌داند,165,219,86.52,0.4
1.00022E+14,عصر جدید قسمت 14,48,61,10.81,0.18
1.11002E+15,دیوار,234,432,168.31,0.39
1.00022E+14,زنجیره فصل 2 قسمت10,41,288,115.9,0.4
1.00022E+14,ماموران شیلد فصل 1 قسمت 1,214,911,286.98,0.32
1.11002E+15, ارتفاع ,585,3652,1459.16,0.4
1.00022E+14,نابرده رنج قسمت 21,83,142,43.06,0.3
1.00022E+14,سریال بریتانیا فصل1 قسمت 3,30,90,31.06,0.35
1.00003E+12,شرک برای همیشه 4,727,1425,543.22,0.38
1.00022E+14,پایتخت فصل 1 قسمت 2,344,511,189.64,0.37
1.00022E+14,وارثین,22,23,6.31,0.27
1.00022E+14,گاتهام فصل 1 قسمت 2,93,276,100.25,0.36
1.11002E+15,مظنون فصل 2 قسمت 1,149,250,90.54,0.36
1.00022E+14,آخرین مجرد,1086,8858,3719.66,0.42
1.11002E+15,علاءالدین (دوبله),579,4478,2121.28,0.47
1.11002E+15,مظنون فصل 4 قسمت22,11,13,10.77,0.83
1.00022E+14,لحظه گرگ و میش قسمت 3,25,36,13.55,0.38
1.00022E+14,مامور کارتر فصل 1 قسمت 8,29,160,58.56,0.37
1.11002E+15,افسانه های فردا فصل 2 قسمت 2,102,337,124.15,0.37
1.00022E+14,شمعدونی قسمت 6,56,99,36.81,0.37
1.00022E+14,شمعدونی قسمت 48,34,59,17.73,0.3
1.11002E+15,لگو دی سی بتمن: مشکلات خانوادگی ,540,1095,393.41,0.36
1.11002E+15,گاتهام فصل 3 قسمت 11,58,220,85.53,0.39
1.11002E+15,بتمن: گاتهام با چراغ گازی,1089,1841,759.45,0.41
1.00022E+14,علی البدل قسمت 13,62,125,50.32,0.4
1.00003E+12,شورش ترون قسمت 2 بهای قدرت 2,12,15,5.84,0.39
1.00022E+14,مینو قسمت 14,2,3,0.5,0.17
1.00022E+14,آوای باران قسمت 9,34,74,19.11,0.26
1.00022E+14,ری داناوان فصل 3 قسمت 6,7,9,4.46,0.5
1.00022E+14,آوای باران قسمت 26,40,68,16.13,0.24
1.00022E+14,ماه و پلنگ قسمت 9,28,40,15.47,0.39
1.00022E+14,ماه و پلنگ قسمت 12,33,50,13.66,0.27
1.00003E+12,یک اتفاق تازه(نیوشا ضیغمی 10),2,2,2.3,1.15
1.00022E+14,127 ساعت,210,1232,404.33,0.33
1.00022E+14,کماندار 1 قسمت 6,2,3,2.05,0.68
1.00022E+14,به من دروغ بگو فصل 3 قسمت 9,12,16,8.46,0.53
1.00022E+14,زیرگنبد فصل 2 قسمت 11,29,46,18.22,0.4
1.00001E+12,با نی نی 6,7,11,2.69,0.24
1.00001E+12,ورود به سرزمین های بد  قسمت 2,231,395,152.33,0.39
1.00022E+14,فرینج قسمت 19,47,101,41.51,0.41
1.00022E+14,امام علی قسمت 21-22,41,92,47.75,0.52
1.00022E+14,امام علی قسمت 23-24,46,58,25.73,0.44
1.00022E+14,آخرین کشتی 2 قسمت 13,47,90,31.69,0.35
1.00022E+14,اسکای لند قسمت 13,5,6,2.01,0.34
1.00022E+14,پایتخت فصل 1 قسمت 15,210,373,151.89,0.41
1.00022E+14,با استعداد فصل 1 قسمت 8,31,49,17.67,0.36
1.00022E+14,شوخی 1 قسمت 7,1,1,0.08,0.08
1.00001E+12,ارابه مرگ,92,165,47.09,0.29
1.00022E+14,لانه پرنده,771,3617,1575.14,0.44
1.00022E+14,اطراف آرامش,44,60,21.91,0.37
1.00022E+14,قلاده قرمز,73,207,92.37,0.45
1.00022E+14,اغما قسمت 31,33,37,11.56,0.31
1.00022E+14,بزنگاه قسمت 9,235,388,140.66,0.36
1.00022E+14,آسمان من قسمت 5,19,36,8.81,0.24
1.00001E+12,آبی تیره,72,143,55.46,0.39
1.00022E+14,آقای ربات فصل 2 قسمت 9,1,4,0.77,0.19
